label,message,label_num
ham,pls send me your address sir,0
ham,i want to lick your pussy now,0
ham,yo you gonna still be in stock tomorrowtoday im trying to get a dubsack,0
spam,urgent your mobile number has been awarded a ukp prize guaranteed call from landline claim valid hrs only ppm,1
ham,ill see but prolly yeah,0
ham,thought we could go out for dinner ill treat you seem ok,0
ham,where are you what do you do how can you stand to be away from me doesnt your heart ache without me dont you wonder of me dont you crave me,0
ham,sorry you never hear unless you book it one was kinda a jokethet were really looking for skinny white girls the other was one lineyou can only do so much on camera with that something like that theyre casting on the look,0
ham,what you doinghow are you,0
ham,sure thing big man i have hockey elections at shouldnû÷t go on longer than an hour though,0
ham,watch lor i saw a few swatch one i thk quite ok ard but i need nd opinion leh,0
ham,hiya do u like the hlday pics looked horrible in them so took mo out hows the camp amrca thing speak soon serena,0
ham,babe how goes that day what are you up to i miss you already my love loving kiss i hope everything goes well,0
ham,yunny im goin to be late,0
ham,doc prescribed me morphine cause the other pain meds arent enough waiting for my mom to bring it that med should kick in fast so im gonna try to be on later,0
ham,cool want me to go to kappa or should i meet you outside mu,0
ham,hey sexy buns have i told you i adore you loverboy i hope you remember to thank your sister in law for those meatballs grins i love you babe,0
ham,may b approve panalambut it should have more posts,0
spam,spjanuary male sale hot gay chat now cheaper call national rate from pmin cheap to pmin peak to stop texts call pmin,1
ham,sorry ill call later,0
ham,i dont thnk its a wrong calling between us,0
ham,me im not workin once i get job,0
ham,and by when youre done i mean now,0
ham,its ur luck to love someone its ur fortune to love the one who loves u but,0
ham,hi baby ive just got back from work and i was wanting to see u allday i hope i didnt piss u off on the phone today if u are up give me a call xxx,0
spam,freemsg todays the day if you are ready im horny live in your town i love sex fun games netcollex ltd p per msg reply stop to end,1
ham,is it your yahoo boys that bring in the perf or legal,0
ham,no need to say anything to me i know i am an outsider,0
ham,have you ever had one foot before,0
ham,just got to ltgt,0
ham,good no donû÷t need any receiptsûówell done û yes please tell whatû÷s her number i could ring her,0
ham,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,0
ham,leave it wif me lar ìï wan to carry meh so heavy is da num familiar to ì,0
ham,beautiful truth expression of the face could be seen by everyone but the depression of heart could be understood only by the loved ones gud ni,0
ham,infact happy new year how are you where are you when are we seeing,0
spam,in the simpsons movie released in july name the band that died at the start of the film agreen day bblue day cred day send a b or c,1
ham,thats a shame maybe cld meet for few hrs tomo,0
ham,lol i would but despite these cramps i like being a girl,0
ham,i canåõt wait for cornwall hope tonight isnåõt too bad as well but itåõs rock night shite anyway iåõm going for a kip now have a good night speak to you soon,0
ham,pls help me tell sura that im expecting a battery from hont and that if should pls send me a message about how to download movies thanks,0
spam,please call amanda with regard to renewing or upgrading your current tmobile handset free of charge offer ends today tel subject to ts and cs,1
ham,havent found a way to get another app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you,0
ham,i only work from mon to thurs but sat i cant leh booked liao which other day u free,0
ham,ìï comin to fetch us oredi,0
ham,whats nannys address,0
spam,urgent your costa del sol holiday or å£ await collection call now toclaim sae tc s pobox stockport skxh costå£pm maxmins,1
ham,haf u eaten wat time u wan me come,0
spam,want a new video phone anytime any network mins half price line rental free text for months reply or call for free delivery,1
ham,yo call me when you get the chance a friend of mine wanted me to ask you about a big order,0
ham,this single single answers are we fighting plus i said am broke and you didnt reply,0
ham,it certainly puts things into perspective when something like this happens,0
ham,now got tv watch meh u no work today,0
ham,i felt sonot any conveying reason ese he what about me,0
spam,had your mobile months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on,1
ham,hows it going got any exciting karaoke type activities planned im debating whether to play football this eve feeling lazy though,0
ham,i told that am coming on wednesday,0
ham,its ok called mom instead have fun,0
spam,dear voucher holder to claim this weeks offer at your pc please go to httpwwwwtlpcouktext tscs apply,1
ham,well if im that desperate ill just call armand again,0
ham,are you at work right now,0
spam,congrats nokia video camera phone is your call calls cost ppm ave call mins vary from mobiles close post bcm ldn wcnxx,1
ham,havent heard anything and hes not answering my texts so im guessing he flaked that said the jb is fantastic,0
ham,mmmmmm i love youso much ahmad i cant wait for this year to begin as every second takes me closer to being at your side happy new year my love,0
ham,pls whats the full name of jokes school cos fees in university of florida seem to actually be ltgt k pls holla back,0
ham,sorry ill call later,0
ham,ok but they said ive got wisdom teeth hidden inside n mayb need remove,0
ham,and pls pls drink plenty plenty water,0
ham,how are you doing hows the queen are you going for the royal wedding,0
ham,hes in lag thats just the sad part but we keep in touch thanks to skype,0
ham,ok lor then we go tog lor,0
ham,two teams waiting for some players,0
ham,can ì send me a copy of da report,0
ham,swhrt how u deyhope ur ok tot about u daylove n misstake care,0
ham,ok da i already planned i wil pick you,0
spam,urgent please call your abta complimentary spanish holiday or å£ cash await collection sae tcs box po ez ppm,1
ham,sorry ill call later in meeting,0
ham,i just really need shit before tomorrow and i know you wont be awake before like,0
ham,im good have you registered to vote,0
ham,hmm ok ill stay for like an hour cos my eye is really sore,0
ham,dear got bus directly to calicut,0
ham,mm umma ask vava also to come tell him can play later together,0
ham,well the general price is ltgt oz let me know ifwhenhow much you want,0
ham,sorry ill call later,0
ham,each moment in a dayhas its own valuemorning brings hopeafternoon brings faithevening brings luvnight brings restwish u find them all todaygood morning,0
ham,ltgt w jetton ave if you forgot,0
ham,ok im coming home now,0
ham,can not use foreign stamps in this country,0
spam,double mins and txts months free bluetooth on orange available on sony nokia motorola phones call mobileupd on or calloptoutndx,1
ham,sorry its a lot of friendofafriend stuff im just now about to talk to the actual guy who wants to buy,0
spam,free for st week no nokia tone ur mob every week just txt nokia to get txting and tell ur mates wwwgetzedcouk pobox wwq normptone,1
spam,want to funk up ur fone with a weekly new tone reply tonesu this text wwwringtonescouk the original n best tones gbp network operator rates apply,1
spam,cmon babe make me horny turn me on txt me your fantasy now babe im hot sticky and need you now all replies cost å£ cancel send stop,1
ham,i will come tomorrow di,0
ham,wylie update my weed dealer carlos went to freedom and had a class with lunsford,0
ham,are you happy baby are you alright did you take that job i hope your fine i send you a kiss to make you smile from across the sea kiss kiss,0
ham,c movie is juz last minute decision mah juz watch lar but i tot ì not interested,0
ham,how are you enjoying this semester take care brother,0
spam,important information orange user xxxxxx today is ur lucky day find out why log onto httpwwwurawinnercom theres a fantastic prizeawaiting you,1
ham,get the door im here,0
ham,lets use it next week princess,0
ham,or i go home first lar ì wait me lor i put down my stuff first,0
ham,i want kfc its tuesday only buy meals only no gravy only mark,0
ham,no dahe is stupid daalways sending like thisdon believe any of those messagepandy is a mental,0
ham,oi when you gonna ring,0
spam,missed call alert these numbers called but left no message,1
ham,i attended but nothing is there,0
ham,ard like dat lor we juz meet in mrt station then ì dun haf to come out,0
ham,no dear i was sleeping p,0
ham,er mw im filled tuth is aight,0
ham,will be office around pm now i am going hospital,0
ham,actually im waiting for weeks when they start putting ad,0
ham,anything lor if they all go then i go lor,0
ham,u free on sat rite u wan watch infernal affairs wif me n darren n mayb xy,0
ham,plz note if anyone calling from a mobile co amp asks u to type ltgt or ltgt do not do so disconnect the callcoz it iz an attempt of terrorist to make use of the sim card no itz confirmd by nokia n motorola n has been verified by cnn ibn,0
ham,yo you around a friend of mines lookin to pick up later tonight,0
ham,stupid auto correct on my phone,0
ham,double eviction this week spiral and michael and good riddance to them,0
ham,the world suffers a lot not because of the violence of bad people but because of the silence of good people,0
ham,ok thats cool its just off either raglan rd or edward rd behind the cricket ground gimme ring when ur closeby see you tuesday,0
ham,buy one egg for me daplease,0
ham,have you started in skye,0
ham,have you bookedthe hut and also your time off how are you by the way,0
ham,and several to you sir,0
ham,u really pig leh sleep so much my dad wake me up at smth eat lunch today,0
ham,im at home please call,0
ham,my love i hope your not doing anything drastic dont you dare sell your pc or your phone,0
ham,now only i reached home i am very tired now i will come tomorro,0
spam,freemsg our records indicate you may be entitled to pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,1
spam,u can win å£ of music gift vouchers every week starting now txt the word draw to tscs wwwidewcom skillgame winaweek age ppermesssubscription,1
ham,life style garments account no please,0
ham,lol wtf random btw is that your lunch break,0
ham,sez hows u de arab boy hope u r all good give my love evry love ya eshxxxxxxxxxxx,0
ham,the lay man just to let you know you are missed and thought off do have a great day and if you can send me bimbo and ugos numbers ill appreciate safe,0
ham,detroit the home of snow enjoy it,0
spam,show ur colours euro offer get an england flag lions tone on ur phone click on the following service message for info,1
ham,okie,0
ham,aight im chillin in a friends room so text me when youre on the way,0
ham,is toshiba portege m gd,0
ham,well welp is sort of a semiobscure internet thing,0
spam,text pass to to collect your polyphonic ringtones normal gprs charges apply only enjoy your tones,1
spam,accordingly i repeat just text the word ok on your mobile phone and send,1
ham,loosu go to hospital de dont let it careless,0
ham,how much for an eighth,0
ham,omg joanna is freaking me out shes looked thru all my friends to find photos of me and then shes asking about stuff on my myspace which i havent even logged on in like a year,0
ham,send ur birthdate with month and year i will tel u ur life partners name and the method of calculation reply must,0
ham,juz now havent woke up so a bit blur blur can dad went out liao i cant cum now oso,0
ham,how about clothes jewelry and trips,0
spam,block breaker now comes in deluxe format with new features and great graphics from tmobile buy for just å£ by replying get bbdeluxe and take the challenge,1
ham,aah a cuddle would be lush id need lots of tea and soup before any kind of fumbling,0
spam,important information orange user today is your lucky dayfind out why log onto httpwwwurawinnercom theres a fantastic surprise awaiting you,1
ham,i am late i will be there at,0
ham,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish,0
ham,are you plans with your family set in stone,0
ham,pls dont forget to study,0
ham,youll never believe this but i have actually got off at taunton wow,0
ham,den only weekdays got special price haiz cant eat liao cut nails oso muz wait until i finish drivin wat lunch still muz eat wat,0
ham,she just broke down a list of reasons why nobodys in town and i cant tell if shes being sarcastic or just faggy,0
ham,ltdecimalgt m but its not a common car here so its better to buy from china or asia or if i find it less expensive ill holla,0
ham,the greatest test of courage on earth is to bear defeat without losing heartgn tc,0
ham,sorry im stil fucked after last nite went tobed at got up work at,0
ham,hey so whats the plan this sat,0
ham,beauty sleep can help ur pimples too,0
ham,great hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,0
spam,natalja f is inviting you to be her friend reply yes or no see her wwwsmsacunat stop send stop frnd to,1
ham,where to get those,0
ham,kind of just missed train cos of asthma attack nxt one in half hr so driving in not sure where to park,0
ham,ball is moving a lotwill spin in last so very difficult to bat,0
ham,haiyoh maybe your hamster was jealous of million,0
ham,can you please send me my auntys number,0
ham,im glad you are following your dreams,0
ham,ive reached home finally,0
spam,urgent important information for user today is your lucky day find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting you,1
spam,winner as a valued network customer you have been selected to receivea å£ prize reward to claim call claim code kl valid hours only,1
ham,wn u r hurt by d prsn who s close u do fight wit dem coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation gud eveb,0
ham,u can call now,0
ham,science tells that chocolate will melt under the sunlight please dont walk under the sunlight bcozi dont want to loss a sweet friend,0
ham,yes i come to nyc for audiitions and am trying to relocate,0
ham,i pocked you up there before,0
ham,congrats thats great i wanted to tell you not to tell me your score cos it might make me relax but its motivating me so thanks for sharing,0
ham,i wud never mind if u dont miss me or if u dont need me but u wil really hurt me wen u need me amp u dont tell me take care,0
ham,hey mr whats the name of that bill brison book the one about language and words,0
ham,okay good no problem and thanx,0
ham,for you information ikea is spelled with all caps that is not yelling when you thought i had left you you were sitting on the bed among the mess when i came in i said we were going after you got home from class please dont try and bullshit me it makes me want to listen to you less,0
ham,call me when ure done,0
ham,gwr,0
ham,you best watch what you say cause i get drunk as a motherfucker,0
spam,kit strip you have been billed p netcollex ltd po box ig oja,1
spam,hmv bonus special pounds of genuine hmv vouchers to be won just answer easy questions play now send hmv to more infowwwpercentrealcom,1
spam,please call immediately as there is an urgent message waiting for you,1
spam,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse,1
spam,well done your costa del sol holiday or å£ await collection call now toclaim sae tcs pobox stockport skxh costå£pm maxmins,1
ham,hurt me tease me make me cry but in the end of my life when i die plz keep one rose on my grave and say stupid i miss u have a nice day bslvyl,0
ham,erm woodland avenue somewhere do you get the parish magazine his telephone number will be in there,0
ham,are there ta jobs available let me know please cos i really need to start working,0
ham,aiyar hard type u later free then tell me then i call n scold n tell u,0
ham,yup im free,0
ham,good good billy mates all gone just been jogging again did enjoy concert,0
ham,yo come over carlos will be here soon,0
ham,awww dat is sweet we can think of something to do he he have a nice time tonight ill probably txt u later cos im lonely xxx,0
ham,i guess it is useless calling u something important,0
ham,ha ha had popped down to the loo when you helloed me hello,0
ham,he dint tell anything he is angry on me that why you told to abi,0
spam,someone u know has asked our dating service contact you cant guess who call now all will be revealed po box m wu,1
ham,it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and shell be able to deliver and have basic care im currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance,0
ham,i keep ten rs in my shelf buy two egg,0
ham,i wasnt well babe i have swollen glands at my throat what did you end up doing,0
ham,is ur changes da report big cos ive already made changes da previous report,0
ham,captain is in our room,0
ham,i cant speak bcaz mobile have problem i can listen you but you cannt listen my voice so i calls you later,0
ham,hiya stu wot u up im in so much truble at home at moment evone hates me even u wot the hell av i done now y wont u just tell me text bck please luv dan,0
ham,si will take mokka players only,0
ham,are you still playing with gautham,0
ham,hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish,0
ham,k jason says hes gonna be around so ill be up there around ltgt,0
ham,sorry i will be able to get to you see you in the morning,0
ham,aight well keep me informed,0
ham,i am not having her number sir,0
ham,am only searching for good dual sim mobile pa,0
ham,that seems unnecessarily hostile,0
ham,dude got a haircut now its breezy up there,0
spam,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm,1
ham,appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litres watrdayno diseases snd ths whom u care,0
ham,i thought we were doing a king of the hill thing there,0
ham,nope ill come online now,0
ham,also tell him i said happy birthday,0
ham,y bishan lei i tot ì say lavender,0
ham,boo what time u get out u were supposed to take me shopping today,0
ham,now u sound like manky scouse boy stevelike i is travelling on da bus homewot has u inmind recreation dis eve,0
ham,fyi im taking a quick shower be at epsilon in like ltgt min,0
ham,on a tuesday night r u real,0
ham,yes when is the appt again,0
ham,just got outta class gonna go gym,0
ham,i want to sent ltgt mesages today thats y sorry if i hurts,0
ham,ìï all write or wat,0
ham,ha i wouldnt say that i just didnt read anything into way u seemed i dont like be judgementali save that for fridays in the pub,0
ham,its a valentine game send dis msg to all ur friends if answers r d same then someone really loves u ques which colour suits me the best,0
ham,hidid you asked to waheeda fathima about leave,0
ham,enjoy urself tmr,0
ham,you still around i could use a halfth,0
spam,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on,1
ham,you give us back my id proof and ltgt rs we wont allow you to work we will come to your home within days,0
ham,ìï bot notes oredi cos i juz rem i got,0
ham,yes rent is very expensive so its the way we save,0
ham,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
ham,hows the pain deary r u smiling,0
ham,fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets fucked up in like hits,0
spam,important information orange user xxxxxxx today is your lucky dayfind out why log onto httpwwwurawinnercom theres a fantastic surprise awaiting you,1
ham,sorry i cant help you on this,0
ham,great so should i send you my account number,0
ham,hellogorgeous hows u my fone was on charge lst nitw wen u texd me hopeu ad a nice wkend as im sure u did lookin ward cin u mrw luv jaz,0
spam,our dating service has been asked contact u by someone shy call now all will be revealed pobox m uz p,1
ham,ìï only send me the contents page,0
ham,night sweet sleep well ive just been to see the exorcism of emily rose and may never sleep again hugs and snogs,0
ham,dont think about what u have got think about how to use it that you have got good ni,0
ham,i cant right this second gotta hit people up first,0
ham,evry emotion dsnt hav wordsevry wish dsnt hav prayrs if u smiled world is wit uothrwise even d drop of tear dsnt lik stay wit uso b happy good morning keep smiling,0
ham,so what about you what do you remember,0
ham,ujhhhhhhh computer shipped out with address to sandiago and parantella lane wtf poop,0
ham,mm yes dear look how i am hugging you both p,0
ham,i like dis sweater fr mango but no more my size already so irritating,0
ham,i dont have her number and its gonna be a massive pain in the ass and id rather not get involved if thats possible,0
ham,anytime lor,0
spam,do you want a new video handset any time any network mins unlimited text camcorder reply or call now for del sat am,1
ham,purity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng,0
spam,ur balance is now å£ next question complete the landmark big a bob b barry or c ben text a b or c to good luck,1
ham,me fineabsolutly fine,0
ham,k and youre sure i dont have to have consent forms to do it v,0
spam,ur tonexs subscription has been renewed and you have been charged å£ you can choose more polys this month wwwclubzedcouk billing msg,1
spam,if you dont your prize will go to another customer tc at wwwtcbiz pmin polo ltd suite london wj hl please call back if busy,1
ham,how much is torch in ja,0
ham,doing nothing then u not having dinner w us,0
ham,how are you just checking up on you,0
ham,done it but internet connection v slow and canû÷t send it will try again later or first thing tomo,0
ham,mathews or tait or edwards or anderson,0
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for by the way who is this dont know number joke,0
ham,no need lar i go engin cos my sis at arts today,0
ham,thanks honey but still havent heard anything i will leave it a bit longer so not crowd him and will try later great advice thanks hope cardiff is still there,0
spam,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,1
ham,im on the snowboarding trip i was wondering if your planning to get everyone together befor we goa meet and greet kind of affair cheers,0
ham,sim watching it in live,0
ham,see you then were all christmassy here,0
ham,k im ready ltgt,0
ham,do you know why god created gap between your fingers so that one who is made for you comes amp fills those gaps by holding your hand with love,0
ham,the greatest test of courage on earth is to bear defeat without losing heartgn tc,0
ham,what are your new years plans,0
spam,recpt you have ordered a ringtone your order is being processed,1
ham,baaaaaaaabe wake up i miss you i crave you i need you,0
ham,only just got this message not ignoring you yes i was shopping that is,0
ham,dear why you mood off i cant drive so i brother to drive,0
ham,when did dad get back,0
ham,can you tell shola to please go to college of medicine and visit the academic department tell the academic secretary what the current situation is and ask if she can transfer there she should ask someone to check sagamu for the same thing and lautech its vital she completes her medical education in nigeria its less expensive much less expensive unless she will be getting citizen rates in new zealand,0
ham,yes just finished watching days of our lives i love it,0
ham,juz go google n search qet,0
ham,many times we lose our best ones bcoz we are,0
ham,good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni,0
ham,just getting back home,0
ham,sorry ill call later ltgt mins,0
ham,dun need to use dial up juz open da browser n surf,0
spam,as one of our registered subscribers u can enter the draw a gb gift voucher by replying with enter to unsubscribe text stop,1
ham,awesome plan to get here any time after like ltgt ill text you details in a wee bit,0
ham,take care and sleep wellyou need to learn to change in lifeyou only need to get convinced on thati will wait but no more conversations between usget convinced by that timeyour family is over for you in many sensesrespect them but not overemphasiseor u have no role in my life,0
spam,for your chance to win a free bluetooth headset then simply reply back with adp,1
ham,you also didnt get na hi hi hi hi hi,0
ham,ya but it cant display internal subs so i gotta extract them,0
ham,if i said anything wrong sorry de,0
ham,sad story of a man last week was my bday my wife didnt wish me my parents forgot n so did my kids i went to work even my colleagues did not wish,0
ham,how stupid to say that i challenge godyou dont think at all on what i write instead you respond immed,0
ham,yeah i should be able to ill text you when im ready to meet up,0
ham,v skint too but fancied few bevieswaz gona go meet othrs in spoon but jst bin watchng planet earthsofa is v comfey if i dont make it hav gd night,0
ham,says that hes quitting at leasttimes a day so i wudnt take much notice of that nah she didnt mind are you gonna see him again do you want to come to taunton tonight u can tell me all about,0
ham,when you get free call me,0
ham,how have your little darlings been so far this week need a coffee run tomocant believe its that time of week already û,0
ham,ok i msg u b i leave my house,0
ham,still at west coast haiz ìïll take forever to come back,0
ham,mmm fuck merry christmas to me,0
ham,alright thanks for the advice enjoy your night out ima try to get some sleep,0
ham,update your face book status frequently,0
ham,just now saw your messageit k da,0
ham,was it something u ate,0
ham,so what did the bank say about the money,0
ham,aiyar dun disturb u liao thk u have lots do aft ur cupboard come,0
ham,hey they r not watching movie tonight so ill prob b home early,0
ham,yar lor how u noe u used dat route too,0
ham,mro i am not coming to gym machan goodnight,0
ham,dont think you need yellow card for uk travel ask someone that has gone before if you do its just ltgt bucks,0
ham,can u look me in da lib i got stuff havent finish yet,0
ham,sounds great im going to sleep now have a good night,0
spam,dont b floppy b snappy happy only gay chat service with photo upload call pmin stop our texts call,1
ham,housemaid is the murderer coz the man was murdered on ltgt th january as public holiday all govtinstituitions are closedincluding post officeunderstand,0
ham,how come u got nothing to do,0
ham,nothing will ever be easy but dont be looking for a reason not to take a risk on life and love,0
ham,i want to grasp your pretty booty,0
ham,ive got it down to a tea not sure which flavour,0
ham,im going orchard now laready me reaching soon u reaching,0
ham,dear i am not denying your words please,0
ham,you know my old dom i told you about yesterday his name is roger he got in touch with me last night and wants me to meet him today at pm,0
ham,come back to tampa ffffuuuuuuu,0
ham,celebrate my båõday y else,0
ham,merry christmas to u too annie,0
ham,please tell me you have some of that special stock you were talking about,0
ham,i sent them do you like,0
spam,urgent ur awarded a complimentary trip to eurodisinc trav acoentry or å£ to claim txt dis to å£morefrmmob shracomorsglsuplt ls aj,1
ham,awesome be there in a minute,0
ham,and that is the problem you walk around in julianaland oblivious to what is going on around you i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do its not that you dont know why im upsetits that you dont listen when i tell you what is going to upset me then you want to be surprised when im mad,0
ham,ive told you everything will stop just dont let her get dehydrated,0
ham,or i guess ltgt min,0
ham,im home ard wat time will u reach,0
ham,storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello its d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moralone can get d name of a person,0
ham,if you want to mapquest it or something look up usf dogwood drive,0
ham,aight should i just plan to come up later tonight,0
ham,die i accidentally deleted e msg i suppose put in e sim archive haiz i so sad,0
spam,welcome to ukmobiledate this msg is free giving you free calling to future mgs billed at p daily to cancel send go stop to,1
ham,this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry,0
ham,thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha,0
ham,sorry i flaked last night shits seriously goin down with my roommate what you up to tonight,0
ham,he said i look pretty wif long hair wat but i thk hes cutting quite short me leh,0
ham,ranjith cal drpd deeraj and deepak min hold,0
ham,cheers for callin babesozi culdnt talkbut i wannatell u details later wenwecan chat properly x,0
ham,hey u still at the gym,0
ham,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife,0
ham,much better now thanks lol,0
ham,nothing smsing u n xy lor sorry lor da guys neva c u in person but they sort of know u lor so u wan meet them xy ask me bring u along our next meeting,0
ham,lemme know when i can swing by and pick up im free basically any time after all this semester,0
ham,wa u so efficient gee thanx,0
spam,you have received your mobile content enjoy,1
ham,s but not able to sleep,0
spam,want explicit sex in secs ring now costs pmin,1
ham,we will meet soon princess ttyl,0
ham,ill pick you up at about pm to go to taunton if you still want to come,0
ham,oh only outside players allowed to play know,0
ham,i anything lor,0
ham,erutupalam thandiyachu,0
ham,y cant u try new invention to flyim not joking,0
ham,noits ful of song lyrics,0
ham,what do u reckon as need arrange transport if u cant do it thanks,0
ham,true lov n care wil nevr go unrecognized though somone often makes mistakes when valuing it but they will definitly undrstnd once when they start missing it,0
ham,shopping eh ger i toking abt syd lehhaha,0
ham,what not under standing,0
ham,have good weekend,0
ham,miss call miss call khelate kintu opponenter miss call dhorte lage thats d rule one with great phone receiving quality wins,0
ham,call me when you get the chance plz lt,0
ham,the new deus ex game comin early next yr,0
ham,my computer just fried the only essential part we dont keep spares of because my fucking idiot roommates looovvve leaving the thing running on full ltgt,0
ham,my friend shes studying at warwick weve planned to go shopping and to concert tmw but it may be canceled havnt seen for ages yeah we should get together sometime,0
ham,probably a couple hours tops,0
ham,lol grins im not babe but thanks for thinking of me,0
ham,man this bus is so so so slow i think youre gonna get there before me,0
ham,hope this text meets you smiling if not then let this text give you a reason to smile have a beautiful day,0
ham,in case you wake up wondering where i am i forgot i have to take care of something for grandma today should be done before the parade,0
ham,ok,0
spam,latest nokia mobile or ipod mp player å£ proze guaranteed reply with win to now norcorp ltdå£mtmsgrcvd,1
spam,sms services for your inclusive text credits pls goto wwwcomuknet login qxj unsubscribe with stop no extra charge help comuk cm ae,1
ham,nvm take ur time,0
ham,so wats da decision,0
ham,wot is u up then bitch,0
ham,stupidits not possible,0
ham,she told to hr that he want posting in chennaibecause im working here,0
spam,mobile club choose any of the top quality items for your mobile cfcaa,1
ham,when are you guys leaving,0
ham,he neva grumble but i sad lor hee buy tmr lor aft lunch but we still meetin lunch tmr a not neva hear fr them lei ìï got a lot of work ar,0
ham,not able to do anything,0
ham,ìï takin linear algebra today,0
ham,this weekend is fine an excuse not to do too much decorating,0
ham,sorry i missed you babe i was up late and slept in i hope you enjoy your driving lesson boytoy i miss you too teasing kiss,0
ham,now project pa after that only i can come,0
spam,money i have won wining number wot do i do next,1
ham,sure whenever you show the fuck up gt,0
ham,that was random saw my old roomate on campus he graduated,0
spam,congrats mobile g videophones r yours call now videochat wid ur mates play java games dload polyh music noline rentl bx ip we pm,1
ham,men always needs a beautiful intelligent caring loving adjustable cooperative wife but the law allows only one wife,0
ham,that sucks so what do you got planned for your yo valentine i am your yo valentine arent i,0
ham,just got part nottingham hrs miles good thing i love my man so much but only doing mph hey ho,0
ham,what to think no one saying clearly ok leave no need to ask her i will go if she come or not,0
ham,hi good mornin thanku wish u d same,0
ham,do u want meet up morro,0
ham,actually i decided i was too hungry so i havent left yet v,0
ham,ive sent ì my part,0
ham,cos i was out shopping wif darren jus now n i called him ask wat present he wan lor then he started guessing who i was wif n he finally guessed darren lor,0
spam,i want some cock my hubbys away i need a real man satisfy me txt wife to for no strings action txt stop end txt rec å£ea otbox la ws,1
ham,understand his loss is my gain so do you work school,0
ham,how are u i have missed u i havent been up much a bit bored with the holiday want go bak college sad isnt itxx,0
ham,hiya probably coming home weekend after next,0
ham,dont forget though that i love you and i walk beside you watching over you and keeping your heart warm,0
ham,i wish things were different i wonder when i will be able to show you how much i value you pls continue the brisk walks no drugs without askin me please and find things to laugh about i love you dearly,0
ham,ok both our days so what are you making for dinner tonite am i invited,0
spam,gr new service live sex video chat on your mob see the sexiest dirtiest girls live on ur phone details text horny to to cancel send stop to,1
ham,i have no money steve mate,0
ham,im late tellmiss im on my way,0
ham,never blame a day in ur life good days give u happiness bad days give u experience both are essential in life all are gods blessings good morning,0
ham,normally i use to drink more water daily,0
ham,dare i ask any luck with sorting out the car,0
ham,partys at my place at usf no charge but if you can contribute in any way it is greatly appreciated and yeah we got room for one more,0
ham,urgh coach hot smells of chip fat thanks again especially for the duvet not a predictive text word,0
ham,hiya how was last night ive been naughty and bought myself clothes and very little ready for more shopping tho what kind of time do you wanna meet,0
spam,freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chatim win utxt rply chat to hlp msgp rcv,1
ham,ive been trying to reach him without success,0
ham,when you and derek done with class,0
ham,never y lei i v lazy got wat dat day ì send me da url cant work one,0
ham,never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes always remember a stupid friend is here to share bslvyl,0
ham,hey mate spoke to the mag people weû÷re on the is deliver by the end of the month deliver on the th sept talk later,0
ham,hope you are having a good week just checking in,0
ham,haha my friend tyler literally just asked if you could get him a dubsack,0
ham,hey do u fancy meetin me at at cha åð hav a lil beverage on me if not txt or ring me and we can meet up lr quite tired got in at vpist love pete x x x,0
ham,great have a safe trip dont panic surrender all,0
ham,symptoms when u are in love u like listening songs u get stopped where u see the name of your beloved u wont get angry when your,0
ham,sun ah thk mayb can if dun have anythin on thk have to book e lesson e pilates is at orchard mrt u noe hor,0
